ident_ativo;nm_ativo;eh_fundo_vedado;nm_fundo;cnpj_admin;cnpj_gestor;enquad_sprev;enquad_sprev_pad;atende_art15;DENOM_SOCIAL;DT_REG;DT_CONST;DT_CANCEL;SIT;DT_INI_SIT;DT_INI_ATIV;DT_INI_EXERC;DT_FIM_EXERC;CLASSE;DT_INI_CLASSE;RENTAB_FUNDO;CONDOM;FUNDO_COTAS;FUNDO_EXCLUSIVO;TRIB_LPRAZO;INVEST_QUALIF;TAXA_PERFM;INF_TAXA_PERFM;TAXA_ADM;INF_TAXA_ADM;VL_PATRIM_LIQ.x;DT_PATRIM_LIQ;TP_FUNDO;qtd_rpps_investindo;eh_investigado;DT_COMPTC;VL_PATRIM_LIQ.y;NR_COTST
02138442000124; BRADESCO H FUNDO DE INVESTIMENTOS AÇÕES DIVIDENDOS;0;BRADESCO H FUNDO DE INVESTIMENTO AÇÕES DIVIDENDOS;60746948;62375134;Artigo 8º, Inciso II, 'a';ART8IIA; 1;BRADESCO H FUNDO DE INVESTIMENTO AÇÕES DIVIDENDOS;2005-04-08;1997-09-18;NA;EM FUNCIONAMENTO NORMAL;2005-03-28;1997-10-06;2020-04-01;2021-03-31;Fundo de Ações;2017-02-17;NA;Aberto;N;N;N;N;  0;NA;1;NA;36366668.76;2020-05-29;NA;   1;0;2020-05-29;   36366668,8;   411
02224354000145; SANTANDER FIC FI INSTITUCIONAL RENDA FIXA REFERENCIADO DI;0;SANTANDER FIC FI INSTITUCIONAL RENDA FIXA REFERENCIADO DI;90400888;10231177;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;SANTANDER FIC FI INSTITUCIONAL RENDA FIXA REFERENCIADO DI;2005-02-15;1997-10-20;NA;EM FUNCIONAMENTO NORMAL;2005-02-01;1997-11-27;2020-01-01;2020-12-31;Fundo de Renda Fixa;2016-06-21;DI de um dia;Aberto;S;N;S;N;  0;NA;0.2;NA;2557300343.58;2020-05-29;NA;  46;0;2020-05-29; 2557300343,6;   539
02224354000145; SANTANDER FIC FI INSTITUCIONAL RENDA FIXA REFERENCIADO DI;0;SANTANDER FIC FI INSTITUCIONAL RENDA FIXA REFERENCIADO DI;90400888;10231177;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;SANTANDER FIC FI INSTITUCIONAL RENDA FIXA REFERENCIADO DI;2003-04-30;1997-10-20;2005-02-01;CANCELADA;2005-02-01;NA;2005-01-01;2005-12-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FACFIF;  46;0;2020-05-29; 2557300343,6;   539
02228453000103; Itaú Institucional FIC IBrX Ativo Ações;0;ITAÚ INSTITUCIONAL IBRX ATIVO AÇÕES - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;60701190;60701190;Artigo 8º, Inciso I, 'a';ART8IA; 1;ITAÚ INSTITUCIONAL IBRX ATIVO AÇÕES - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2005-04-05;1997-03-28;2018-08-27;CANCELADA;2018-08-27;1997-12-18;2018-09-01;2019-08-31;Fundo de Ações;2005-03-28;IBrX;Aberto;S;N;NA;N;NA;NA;0.9;NA;0.00;2018-09-13;NA;   2;0;NA;NA;NA
02296928000190; BB INSTITUCIONAL FI RENDA FIXA;0;BB INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA;30822936;30822936;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;BB INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA;2005-04-01;2001-07-19;NA;EM FUNCIONAMENTO NORMAL;2005-03-24;2001-07-19;2020-01-01;2020-12-31;Fundo de Renda Fixa;2005-03-24;DI de um dia;Aberto;N;N;N;N;  0;NA;0.2;NA;680745449.70;2020-05-29;NA;  23;0;2020-05-29;  680745449,7;    78
02296928000190; BB INSTITUCIONAL FI RENDA FIXA;0;BB INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA;30822936;30822936;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;BB INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA;2003-04-30;2001-07-19;2005-03-24;CANCELADA;2005-03-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIF;  23;0;2020-05-29;  680745449,7;    78
02367527000184; Santander FIC Master;0;SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MASTER RENDA FIXA REFERENCIADO DI;90400888;10231177;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MASTER RENDA FIXA REFERENCIADO DI;2005-04-14;1998-09-24;NA;EM FUNCIONAMENTO NORMAL;2005-03-31;1998-09-24;2020-02-01;2021-01-31;Fundo de Renda Fixa;2016-03-21;DI de um dia;Aberto;S;N;S;N;  0;NA;252;NA;4716761161.83;2020-05-29;NA;   5;0;2020-05-29; 4716761161,8; 47749
02367527000184; Santander FIC Master;0;SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MASTER RENDA FIXA REFERENCIADO DI;90400888;10231177;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MASTER RENDA FIXA REFERENCIADO DI;2003-04-30;1998-09-24;2005-03-31;CANCELADA;2005-03-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FACFIF;   5;0;2020-05-29; 4716761161,8; 47749
02436763000105; SANTANDER FIC FI SELEÇÃO TOP AÇÕES;0;SANTANDER FIC FI SELEÇÃO TOP AÇÕES;90400888;10231177;Artigo 8º, Inciso II, 'a';ART8IIA; 1;SANTANDER FIC FI SELEÇÃO TOP AÇÕES;2005-01-13;1998-04-13;NA;EM FUNCIONAMENTO NORMAL;2005-01-01;1998-04-03;2020-04-01;2021-03-31;Fundo de Ações;2005-01-01;Ibovespa;Aberto;S;N;N;N; 20;NA;2;NA;515812909.63;2020-05-29;NA;  21;0;2020-05-29;  515812909,6;  3617
02506721000101; BB MASTER SETOR PÚBLICO FIC RENDA FIXA;0;BB RENDA FIXA MASTER SETOR PUBLICO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;BB RENDA FIXA MASTER SETOR PUBLICO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2005-04-15;1998-05-14;NA;EM FUNCIONAMENTO NORMAL;2005-04-12;1998-05-14;2020-04-01;2021-03-31;Fundo de Renda Fixa;2005-04-12;DI de um dia;Aberto;S;N;N;N;  0;NA;0.5;NA;318749127.99;2020-05-29;NA;   6;0;2020-05-29;  318749128,0;    69
02543811000164; SANTANDER SÊNIOR FIC REFERENCIADO DI;0;SANTANDER FIC FI SÊNIOR RENDA FIXA REFERENCIADO DI;90400888;10231177;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;SANTANDER FIC FI SÊNIOR RENDA FIXA REFERENCIADO DI;2005-04-14;1998-06-18;NA;EM FUNCIONAMENTO NORMAL;2005-03-31;1998-06-18;2020-02-01;2021-01-31;Fundo de Renda Fixa;2016-03-31;DI de um dia;Aberto;S;N;S;N;  0;NA;2.5;NA;478086527.30;2020-05-29;NA;   1;0;2020-05-29;  478086527,3; 12130
02543811000164; SANTANDER SÊNIOR FIC REFERENCIADO DI;0;SANTANDER FIC FI SÊNIOR RENDA FIXA REFERENCIADO DI;90400888;10231177;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;SANTANDER FIC FI SÊNIOR RENDA FIXA REFERENCIADO DI;2003-04-30;1998-06-18;2005-03-31;CANCELADA;2005-03-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FACFIF;   1;0;2020-05-29;  478086527,3; 12130
02887290000162; ITAÚ AÇÕES DIVIDENDOS;0;ITAÚ AÇÕES DIVIDENDOS - FUNDO DE INVESTIMENTO;60701190;60701190;Artigo 8º, Inciso II, 'a';ART8IIA; 1;ITAÚ AÇÕES DIVIDENDOS - FUNDO DE INVESTIMENTO;2005-04-05;1998-09-24;NA;EM FUNCIONAMENTO NORMAL;2005-03-28;1999-01-07;2019-08-01;2020-07-31;Fundo de Ações;2005-03-28;Ibovespa;Aberto;N;N;NA;N;  0;NA;1.5;NA;421692634.57;2020-05-29;NA;  18;0;2020-05-29;  421692634,6;   407
02895694000106; FRANKLIN TEMPLETON VALOR E FVL FI AÇÕES;0;FRANKLIN VALOR E LIQUIDEZ FVL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;02201501;04205311;Artigo 8º, Inciso II, 'a';ART8IIA; 0;FRANKLIN VALOR E LIQUIDEZ FVL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2005-03-29;1998-12-23;NA;EM FUNCIONAMENTO NORMAL;2005-03-15;1998-12-23;2020-04-01;2021-03-31;Fundo de Ações;2005-03-15;NA;Aberto;S;N;NA;N; 20;Para informações adicionais, vide o Regulamento;2;NA;316404657.70;2020-05-29;NA;  15;0;2020-05-29;  316404657,7;  5704
02998164000185; BRADESCO PLUS I FI MULTIMERCADO;0;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO PLUS I;60746948;62375134;Artigo 8º, Inciso III;ART8III; 1;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO PLUS I;2005-03-16;1999-11-03;NA;EM FUNCIONAMENTO NORMAL;2005-03-04;1999-11-03;2019-11-01;2020-10-31;Fundo Multimercado;2005-03-04;OUTROS;Aberto;N;N;S;S; 20;-;0.5;NA;44553817.91;2020-05-29;NA;  11;0;2020-05-29;   44553817,9;    14
02998164000185; BRADESCO PLUS I FI MULTIMERCADO;0;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO PLUS I;60746948;62375134;Artigo 8º, Inciso III;ART8III; 1;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO PLUS I;2003-04-30;1999-11-03;2005-03-04;CANCELADA;2005-03-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIF;  11;0;2020-05-29;   44553817,9;    14
03069104000140; SANTANDER FIC FI CORPORATE RENDA FIXA REFERENCIADO DI;0;SANTANDER FIC FI CORPORATE RENDA FIXA REFERENCIADO DI;90400888;10231177;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;SANTANDER FIC FI CORPORATE RENDA FIXA REFERENCIADO DI;2005-04-13;1999-08-02;NA;EM FUNCIONAMENTO NORMAL;2005-03-31;1999-08-02;2019-10-01;2020-09-30;Fundo de Renda Fixa;2016-06-27;DI de um dia;Aberto;S;N;S;N;  0;NA;0.2;NA;3890043593.98;2020-05-29;NA;  26;0;2020-05-29; 3890043594,0;   995
03069104000140; SANTANDER FIC FI CORPORATE RENDA FIXA REFERENCIADO DI;0;SANTANDER FIC FI CORPORATE RENDA FIXA REFERENCIADO DI;90400888;10231177;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;SANTANDER FIC FI CORPORATE RENDA FIXA REFERENCIADO DI;2003-04-30;1999-08-02;2005-03-31;CANCELADA;2005-03-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FACFIF;  26;0;2020-05-29; 3890043594,0;   995
03168062000103; ARX Income FI Ações;0;ARX INCOME FUNDO DE INVESTIMENTO EM ACOES;02201501;04408128;Artigo 8º, Inciso II, 'a';ART8IIA; 0;ARX INCOME FUNDO DE INVESTIMENTO EM ACOES;2005-04-19;1999-05-20;NA;EM FUNCIONAMENTO NORMAL;2005-03-18;1999-06-17;2019-10-01;2020-09-30;Fundo de Ações;2005-03-18;NA;Aberto;N;N;NA;N;  0;NA;3;NA;619144609.41;2020-05-29;NA;   8;0;2020-05-29;  619144609,4; 35997
03187084000102; Itaú PP Renda Fixa Curto Prazo;0;ITAÚ PP RENDA FIXA CURTO PRAZO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;60701190;60701190;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;ITAÚ PP RENDA FIXA CURTO PRAZO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2005-03-23;1999-08-02;NA;EM FUNCIONAMENTO NORMAL;2005-03-09;1999-08-02;2020-05-01;2021-04-30;Fundo de Renda Fixa;2016-06-08;DI de um dia;Aberto;S;N;N;N;  0;NA;2.75;NA;869441671.53;2020-05-29;NA;   3;0;2020-05-29;  869441671,5;  1241
03187084000102; Itaú PP Renda Fixa Curto Prazo;0;ITAÚ PP RENDA FIXA CURTO PRAZO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;60701190;60701190;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;ITAÚ PP RENDA FIXA CURTO PRAZO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2003-04-30;1999-08-02;2005-03-09;CANCELADA;2005-03-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FACFIF;   3;0;2020-05-29;  869441671,5;  1241
03191874000161; CAIXA PATRIMÔNIO ÍNDICE DE PREÇOS FIC RENDA FIXA LP;0;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA PATRIMÔNIO ÍNDICE DE PREÇOS RF LP;00360305;00360305;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA PATRIMÔNIO ÍNDICE DE PREÇOS RF LP;2004-12-22;2000-01-03;NA;EM FUNCIONAMENTO NORMAL;2004-12-02;2000-01-03;2019-07-01;2020-06-30;Fundo de Renda Fixa;2004-12-02;NA;Aberto;S;N;S;N;  0;NA;0.3;NA;279073797.23;2020-05-29;NA;   8;0;2020-05-29;  279073797,2;   412
03191874000161; CAIXA PATRIMÔNIO ÍNDICE DE PREÇOS FIC RENDA FIXA LP;0;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA PATRIMÔNIO ÍNDICE DE PREÇOS RF LP;00360305;00360305;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA PATRIMÔNIO ÍNDICE DE PREÇOS RF LP;2003-04-30;2000-01-03;2004-12-02;CANCELADA;2004-12-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIF;   8;0;2020-05-29;  279073797,2;   412
03256793000100; BRADESCO FI RF REFERENCIADO DI FEDERAL EXTRA;0;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI FEDERAL EXTRA;60746948;62375134;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI FEDERAL EXTRA;2005-03-23;1999-08-02;NA;EM FUNCIONAMENTO NORMAL;2005-03-11;1999-08-02;2019-08-01;2020-07-31;Fundo de Renda Fixa;2016-01-19;Taxa Selic;Aberto;N;N;S;N;  0;NA;0.15;NA;8197239570.61;2020-05-29;NA;  75;0;2020-05-29; 8197239570,6;   424
03256793000100; BRADESCO FI RF REFERENCIADO DI FEDERAL EXTRA;0;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI FEDERAL EXTRA;60746948;62375134;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI FEDERAL EXTRA;2003-04-30;1999-08-02;2005-03-11;CANCELADA;2005-03-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIF;  75;0;2020-05-29; 8197239570,6;   424
03394711000186; BRADESCO PLUS IBOVESPA FI AÇÕES;0;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES IBOVESPA PLUS;60746948;62375134;Artigo 8º, Inciso I, 'a';ART8IA; 1;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES IBOVESPA PLUS;2005-03-23;1999-07-30;NA;EM FUNCIONAMENTO NORMAL;2005-03-11;1999-10-25;2020-04-01;2021-03-31;Fundo de Ações;2005-03-11;Ibovespa;Aberto;N;N;NA;N;  0;NA;0.5;NA;289593275.34;2020-05-29;NA;  30;0;2020-05-29;  289593275,3;    60
03399411000190; BRADESCO FI REFERENCIADO DI PREMIUM;0;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI PREMIUM;60746948;62375134;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI PREMIUM;2005-03-01;1999-08-06;NA;EM FUNCIONAMENTO NORMAL;2005-02-15;1999-10-05;2020-02-01;2021-01-31;Fundo de Renda Fixa;2016-06-17;Taxa Selic;Aberto;N;N;S;N;  0;NA;0.2;NA;3552509323.28;2020-05-29;NA; 121;0;2020-05-29; 3552509323,3;   230
03399411000190; BRADESCO FI REFERENCIADO DI PREMIUM;0;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI PREMIUM;60746948;62375134;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI PREMIUM;2003-04-30;1999-08-06;2005-02-15;CANCELADA;2005-02-15;NA;2005-02-01;2006-01-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIF; 121;0;2020-05-29; 3552509323,3;   230
03473193000196; BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES INSTITUCIONAL IBRX ATIVO;0;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES INSTITUCIONAL IBRX ATIVO;00066670;62375134;Artigo 8º, Inciso I, 'a';ART8IA; 1;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES INSTITUCIONAL IBRX ATIVO;2005-02-04;1999-10-21;NA;EM FUNCIONAMENTO NORMAL;2005-01-21;1999-11-04;2020-04-01;2021-03-31;Fundo de Ações;2005-01-21;IBrX;Aberto;N;N;NA;N;  0;NA;0.7;NA;15856921.41;2020-05-29;NA;   4;0;2020-05-29;   15856921,4;     5
03499367000190; WESTERN ASSET RENDA FIXA ATIVO FI;0;WESTERN ASSET RENDA FIXA ATIVO FUNDO DE INVESTIMENTO;01522368;07437241;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;WESTERN ASSET RENDA FIXA ATIVO FUNDO DE INVESTIMENTO;2005-03-16;2000-03-14;NA;EM FUNCIONAMENTO NORMAL;2005-03-14;2000-03-21;2020-01-01;2020-12-31;Fundo de Renda Fixa;2005-03-14;NA;Aberto;N;N;S;N;  0;NA;0.4;NA;2059596823.20;2020-05-29;NA;   6;0;2020-05-29; 2059596823,2; 18024
03499367000190; WESTERN ASSET RENDA FIXA ATIVO FI;0;WESTERN ASSET RENDA FIXA ATIVO FUNDO DE INVESTIMENTO;01522368;07437241;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;WESTERN ASSET RENDA FIXA ATIVO FUNDO DE INVESTIMENTO;2003-04-30;2000-03-14;2005-03-14;CANCELADA;2005-03-14;NA;2005-01-01;2005-12-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIF;   6;0;2020-05-29; 2059596823,2; 18024
03543447000103; BB PREVID RF IMA-B 5;0;BB PREVIDENCIÁRIO RENDA FIXA IMA-B 5 LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FI;30822936;30822936;Artigo 7º, Inciso I, 'b';ART7IB; 1;BB PREVIDENCIÁRIO RENDA FIXA IMA-B 5 LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FI;2005-04-01;1999-12-17;NA;EM FUNCIONAMENTO NORMAL;2005-03-24;1999-12-17;2019-07-01;2020-06-30;Fundo de Renda Fixa;2005-03-24;Índice de Mercado Andima todas NTN-B;Aberto;S;N;S;N;  0;NA;0.2;NA;4431593608.10;2020-05-29;NA; 667;0;2020-05-29; 4431593608,1;   613
03543447000103; BB PREVID RF IMA-B 5;0;BB PREVIDENCIÁRIO RENDA FIXA IMA-B 5 LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FI;30822936;30822936;Artigo 7º, Inciso I, 'b';ART7IB; 1;BB PREVIDENCIÁRIO RENDA FIXA IMA-B 5 LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FI;2003-04-30;1999-12-17;2005-03-24;CANCELADA;2005-03-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIF; 667;0;2020-05-29; 4431593608,1;   613
03564809000134; SICREDI FIC RF PREMIUM LP;0;SICREDI - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PREMIUM LONGO PRAZO;01181521;03795072;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;SICREDI - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PREMIUM LONGO PRAZO;2005-02-11;1999-12-27;NA;EM FUNCIONAMENTO NORMAL;2005-01-27;1999-12-27;2020-01-01;2020-12-31;Fundo de Renda Fixa;2005-11-07;DI de um dia;Aberto;S;N;S;N;  0;NA;0.5;NA;91193937.60;2020-05-29;NA;   6;0;2020-05-29;   91193937,6;  2782
03564809000134; SICREDI FIC RF PREMIUM LP;0;SICREDI - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PREMIUM LONGO PRAZO;01181521;03795072;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;SICREDI - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PREMIUM LONGO PRAZO;2003-04-30;1999-12-27;2005-01-27;CANCELADA;2005-01-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIF;   6;0;2020-05-29;   91193937,6;  2782
03660879000196; BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES SELECTION;0;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES SELECTION;00066670;62375134;Artigo 8º, Inciso II, 'a';ART8IIA; 1;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES SELECTION;2005-03-15;2000-02-14;NA;EM FUNCIONAMENTO NORMAL;2005-03-04;2000-03-09;2020-04-01;2021-03-31;Fundo de Ações;2005-03-04;Ibovespa;Aberto;N;N;NA;N;  0;NA;1.5;NA;640262757.81;2020-05-29;NA; 125;0;2020-05-29;  640262757,8;   206
03683056000186; FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA;0;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA;72600026;72600026;Artigo 8º, Inciso IV, 'b';ART8IVB; 0;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA;2000-02-01;NA;NA;EM FUNCIONAMENTO NORMAL;2000-02-01;NA;2020-01-01;2020-12-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;F.I.I.;   2;0;NA;NA;NA
03737188000143; CAIXA RV 30 FI MULTIMERCADO LP;0;FUNDO DE INVESTIMENTO CAIXA MULTIMERCADO RV 30 LONGO PRAZO;00360305;00360305;Artigo 8º, Inciso III;ART8III; 1;FUNDO DE INVESTIMENTO CAIXA MULTIMERCADO RV 30 LONGO PRAZO;2004-12-22;2000-06-20;NA;EM FUNCIONAMENTO NORMAL;2004-12-02;2000-06-20;2019-07-01;2020-06-30;Fundo Multimercado;2004-12-02;NA;Aberto;N;N;S;N;  0;NA;1;NA;2366607652.74;2020-05-29;NA; 183;0;2020-05-29; 2366607652,7; 20745
03737188000143; CAIXA RV 30 FI MULTIMERCADO LP;0;FUNDO DE INVESTIMENTO CAIXA MULTIMERCADO RV 30 LONGO PRAZO;00360305;00360305;Artigo 8º, Inciso III;ART8III; 1;FUNDO DE INVESTIMENTO CAIXA MULTIMERCADO RV 30 LONGO PRAZO;2003-04-30;2000-06-20;2004-12-02;CANCELADA;2004-12-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIF; 183;0;2020-05-29; 2366607652,7; 20745
03737206000197; Caixa Brasil FI Renda Fixa Referenciado DI LP;0;FUNDO DE INVESTIMENTO CAIXA BRASIL RENDA FIXA REFERENCIADO DI LONGO PRAZO;00360305;00360305;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;FUNDO DE INVESTIMENTO CAIXA BRASIL RENDA FIXA REFERENCIADO DI LONGO PRAZO;2006-07-04;2006-06-27;NA;EM FUNCIONAMENTO NORMAL;2006-07-05;2006-07-05;2020-01-01;2020-12-31;Fundo de Renda Fixa;2016-05-04;DI de um dia;Aberto;N;N;S;N;  0;NA;0.2;NA;4656011205.04;2020-05-29;NA; 746;0;2020-05-29; 4656011205,0;   669
03737211000108; CAIXA FIC PREFERENCIAL RF REF DI LP;0;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA PREFERENCIAL RENDA FIXA REF DI LP;00360305;00360305;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA PREFERENCIAL RENDA FIXA REF DI LP;2004-12-22;2003-10-01;NA;EM FUNCIONAMENTO NORMAL;2004-12-02;2003-10-01;2019-07-01;2020-06-30;Fundo de Renda Fixa;2015-10-30;DI de um dia;Aberto;S;N;S;N;  0;NA;0.6;NA;2508072670.01;2020-05-29;NA;   5;0;2020-05-29; 2508072670,0; 30669
03737211000108; CAIXA FIC PREFERENCIAL RF REF DI LP;0;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA PREFERENCIAL RENDA FIXA REF DI LP;00360305;00360305;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA PREFERENCIAL RENDA FIXA REF DI LP;2003-10-01;2003-10-01;2004-12-02;CANCELADA;2004-12-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FACFIF;   5;0;2020-05-29; 2508072670,0; 30669
03737217000177; Caixa FI Ações Brasil IBX-50;0;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA BRASIL IBX-50;00360305;00360305;Artigo 8º, Inciso I, 'a';ART8IA; 1;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA BRASIL IBX-50;2008-01-23;2007-11-30;NA;EM FUNCIONAMENTO NORMAL;2008-02-18;2008-02-18;2019-10-01;2020-09-30;Fundo de Ações;2007-11-30;IBrX-50;Aberto;N;N;NA;N;  0;NA;0.7;NA;816953107.68;2020-05-29;NA; 112;0;2020-05-29;  816953107,7;    96
